experiment_dir,dataset,encoder,method,train_per_class,epochs_config,epoch_result,acc,mean_gap,split,keep_recommendation,result_path,args_path,log_path
random_hparam_vim_oxfordpets/20_t020_lp3p65399em05_lb5p33663em07_wd1p49592em06,oxfordpets,vim,vim fine-tuning baseline,,20,15,0.9024523160762943,0.06862328845906902,test,index_only,random_hparam_vim_oxfordpets/20_t020_lp3p65399em05_lb5p33663em07_wd1p49592em06/args/t020_lp3p65399em05_lb5p33663em07_wd1p49592em06_oxfordpets_final_test_result.json,random_hparam_vim_oxfordpets/20_t020_lp3p65399em05_lb5p33663em07_wd1p49592em06/args/t020_lp3p65399em05_lb5p33663em07_wd1p49592em06_args.json,random_hparam_vim_oxfordpets/20_t020_lp3p65399em05_lb5p33663em07_wd1p49592em06/log/t020_lp3p65399em05_lb5p33663em07_wd1p49592em06_train_log.csv
random_hparam_vim_oxfordpets/2_t002_lp0p000893809_lb7p68131em06_wd0,oxfordpets,vim,vim fine-tuning baseline,,20,13,0.9138964577656675,0.1416217453173689,test,index_only,random_hparam_vim_oxfordpets/2_t002_lp0p000893809_lb7p68131em06_wd0/args/t002_lp0p000893809_lb7p68131em06_wd0_oxfordpets_final_test_result.json,random_hparam_vim_oxfordpets/2_t002_lp0p000893809_lb7p68131em06_wd0/args/t002_lp0p000893809_lb7p68131em06_wd0_args.json,random_hparam_vim_oxfordpets/2_t002_lp0p000893809_lb7p68131em06_wd0/log/t002_lp0p000893809_lb7p68131em06_wd0_train_log.csv
random_hparam_vim_oxfordpets/3_t003_lp7p95741em05_lb8p28918em07_wd2p42293em06,oxfordpets,vim,vim fine-tuning baseline,,20,11,0.9068119891008174,0.0759239146435583,test,index_only,random_hparam_vim_oxfordpets/3_t003_lp7p95741em05_lb8p28918em07_wd2p42293em06/args/t003_lp7p95741em05_lb8p28918em07_wd2p42293em06_oxfordpets_final_test_result.json,random_hparam_vim_oxfordpets/3_t003_lp7p95741em05_lb8p28918em07_wd2p42293em06/args/t003_lp7p95741em05_lb8p28918em07_wd2p42293em06_args.json,random_hparam_vim_oxfordpets/3_t003_lp7p95741em05_lb8p28918em07_wd2p42293em06/log/t003_lp7p95741em05_lb8p28918em07_wd2p42293em06_train_log.csv
random_hparam_vim_oxfordpets/4_t004_lp0p000442103_lb1p25427em06_wd8p5427em05,oxfordpets,vim,vim fine-tuning baseline,,20,9,0.9095367847411444,0.1111802138589524,test,index_only,random_hparam_vim_oxfordpets/4_t004_lp0p000442103_lb1p25427em06_wd8p5427em05/args/t004_lp0p000442103_lb1p25427em06_wd8p5427em05_oxfordpets_final_test_result.json,random_hparam_vim_oxfordpets/4_t004_lp0p000442103_lb1p25427em06_wd8p5427em05/args/t004_lp0p000442103_lb1p25427em06_wd8p5427em05_args.json,random_hparam_vim_oxfordpets/4_t004_lp0p000442103_lb1p25427em06_wd8p5427em05/log/t004_lp0p000442103_lb1p25427em06_wd8p5427em05_train_log.csv
random_hparam_vim_oxfordpets/5_t005_lp1p34164em05_lb1p12239em05_wd4p61057em05,oxfordpets,vim,vim fine-tuning baseline,,20,20,0.919891008174387,0.07462411957818109,test,index_only,random_hparam_vim_oxfordpets/5_t005_lp1p34164em05_lb1p12239em05_wd4p61057em05/args/t005_lp1p34164em05_lb1p12239em05_wd4p61057em05_oxfordpets_final_test_result.json,random_hparam_vim_oxfordpets/5_t005_lp1p34164em05_lb1p12239em05_wd4p61057em05/args/t005_lp1p34164em05_lb1p12239em05_wd4p61057em05_args.json,random_hparam_vim_oxfordpets/5_t005_lp1p34164em05_lb1p12239em05_wd4p61057em05/log/t005_lp1p34164em05_lb1p12239em05_wd4p61057em05_train_log.csv
random_hparam_vim_oxfordpets/6_t006_lp5p11743em05_lb2p53826em05_wd0p000188046,oxfordpets,vim,vim fine-tuning baseline,,20,15,0.9220708446866485,0.08587937540299184,test,index_only,random_hparam_vim_oxfordpets/6_t006_lp5p11743em05_lb2p53826em05_wd0p000188046/args/t006_lp5p11743em05_lb2p53826em05_wd0p000188046_oxfordpets_final_test_result.json,random_hparam_vim_oxfordpets/6_t006_lp5p11743em05_lb2p53826em05_wd0p000188046/args/t006_lp5p11743em05_lb2p53826em05_wd0p000188046_args.json,random_hparam_vim_oxfordpets/6_t006_lp5p11743em05_lb2p53826em05_wd0p000188046/log/t006_lp5p11743em05_lb2p53826em05_wd0p000188046_train_log.csv
random_hparam_vim_oxfordpets/7_t007_lp2p45063em05_lb1p4326em06_wd0p000216347,oxfordpets,vim,vim fine-tuning baseline,,20,16,0.9073569482288828,0.06545632916527826,test,index_only,random_hparam_vim_oxfordpets/7_t007_lp2p45063em05_lb1p4326em06_wd0p000216347/args/t007_lp2p45063em05_lb1p4326em06_wd0p000216347_oxfordpets_final_test_result.json,random_hparam_vim_oxfordpets/7_t007_lp2p45063em05_lb1p4326em06_wd0p000216347/args/t007_lp2p45063em05_lb1p4326em06_wd0p000216347_args.json,random_hparam_vim_oxfordpets/7_t007_lp2p45063em05_lb1p4326em06_wd0p000216347/log/t007_lp2p45063em05_lb1p4326em06_wd0p000216347_train_log.csv
random_hparam_vim_oxfordpets/8_t008_lp2p03507em05_lb4p92034em06_wd0,oxfordpets,vim,vim fine-tuning baseline,,20,14,0.9144414168937329,0.06553765990444131,test,index_only,random_hparam_vim_oxfordpets/8_t008_lp2p03507em05_lb4p92034em06_wd0/args/t008_lp2p03507em05_lb4p92034em06_wd0_oxfordpets_final_test_result.json,random_hparam_vim_oxfordpets/8_t008_lp2p03507em05_lb4p92034em06_wd0/args/t008_lp2p03507em05_lb4p92034em06_wd0_args.json,random_hparam_vim_oxfordpets/8_t008_lp2p03507em05_lb4p92034em06_wd0/log/t008_lp2p03507em05_lb4p92034em06_wd0_train_log.csv
random_hparam_vim_oxfordpets/9_t009_lp4p48385em05_lb8p2732em07_wd0p000798968,oxfordpets,vim,vim fine-tuning baseline,,20,14,0.9024523160762943,0.07067106644044051,test,index_only,random_hparam_vim_oxfordpets/9_t009_lp4p48385em05_lb8p2732em07_wd0p000798968/args/t009_lp4p48385em05_lb8p2732em07_wd0p000798968_oxfordpets_final_test_result.json,random_hparam_vim_oxfordpets/9_t009_lp4p48385em05_lb8p2732em07_wd0p000798968/args/t009_lp4p48385em05_lb8p2732em07_wd0p000798968_args.json,random_hparam_vim_oxfordpets/9_t009_lp4p48385em05_lb8p2732em07_wd0p000798968/log/t009_lp4p48385em05_lb8p2732em07_wd0p000798968_train_log.csv
random_hparam_vit_b16_cifar10/10_t010_lp1p81904em05_lb1p50792em06_wd3p70181em06,cifar10,vit,other,,20,6,0.9804,0.12576350569725037,test,index_only,random_hparam_vit_b16_cifar10/10_t010_lp1p81904em05_lb1p50792em06_wd3p70181em06/args/t010_lp1p81904em05_lb1p50792em06_wd3p70181em06_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/10_t010_lp1p81904em05_lb1p50792em06_wd3p70181em06/args/t010_lp1p81904em05_lb1p50792em06_wd3p70181em06_args.json,random_hparam_vit_b16_cifar10/10_t010_lp1p81904em05_lb1p50792em06_wd3p70181em06/log/t010_lp1p81904em05_lb1p50792em06_wd3p70181em06_train_log.csv
random_hparam_vit_b16_cifar10/11_t011_lp7p48693em05_lb1p15517em05_wd0p000102198,cifar10,vit,other,,20,3,0.9746,0.10323594063520432,test,index_only,random_hparam_vit_b16_cifar10/11_t011_lp7p48693em05_lb1p15517em05_wd0p000102198/args/t011_lp7p48693em05_lb1p15517em05_wd0p000102198_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/11_t011_lp7p48693em05_lb1p15517em05_wd0p000102198/args/t011_lp7p48693em05_lb1p15517em05_wd0p000102198_args.json,random_hparam_vit_b16_cifar10/11_t011_lp7p48693em05_lb1p15517em05_wd0p000102198/log/t011_lp7p48693em05_lb1p15517em05_wd0p000102198_train_log.csv
random_hparam_vit_b16_cifar10/12_t012_lp0p00046187_lb9p85142em06_wd8p65167em06,cifar10,vit,other,,20,6,0.9758,0.10785761028528214,test,index_only,random_hparam_vit_b16_cifar10/12_t012_lp0p00046187_lb9p85142em06_wd8p65167em06/args/t012_lp0p00046187_lb9p85142em06_wd8p65167em06_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/12_t012_lp0p00046187_lb9p85142em06_wd8p65167em06/args/t012_lp0p00046187_lb9p85142em06_wd8p65167em06_args.json,random_hparam_vit_b16_cifar10/12_t012_lp0p00046187_lb9p85142em06_wd8p65167em06/log/t012_lp0p00046187_lb9p85142em06_wd8p65167em06_train_log.csv
random_hparam_vit_b16_cifar10/13_t013_lp0p000231735_lb2p21914em07_wd7p32798em06,cifar10,vit,other,,20,4,0.9768,0.12894342094659805,test,index_only,random_hparam_vit_b16_cifar10/13_t013_lp0p000231735_lb2p21914em07_wd7p32798em06/args/t013_lp0p000231735_lb2p21914em07_wd7p32798em06_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/13_t013_lp0p000231735_lb2p21914em07_wd7p32798em06/args/t013_lp0p000231735_lb2p21914em07_wd7p32798em06_args.json,random_hparam_vit_b16_cifar10/13_t013_lp0p000231735_lb2p21914em07_wd7p32798em06/log/t013_lp0p000231735_lb2p21914em07_wd7p32798em06_train_log.csv
random_hparam_vit_b16_cifar10/14_t014_lp1p03449em05_lb8p8983em06_wd0,cifar10,vit,other,,20,3,0.9742,0.09174277484416962,test,index_only,random_hparam_vit_b16_cifar10/14_t014_lp1p03449em05_lb8p8983em06_wd0/args/t014_lp1p03449em05_lb8p8983em06_wd0_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/14_t014_lp1p03449em05_lb8p8983em06_wd0/args/t014_lp1p03449em05_lb8p8983em06_wd0_args.json,random_hparam_vit_b16_cifar10/14_t014_lp1p03449em05_lb8p8983em06_wd0/log/t014_lp1p03449em05_lb8p8983em06_wd0_train_log.csv
random_hparam_vit_b16_cifar10/15_t015_lp0p000364299_lb1p37022em06_wd0p000130466,cifar10,vit,other,,20,7,0.9804,0.14046096205711364,test,index_only,random_hparam_vit_b16_cifar10/15_t015_lp0p000364299_lb1p37022em06_wd0p000130466/args/t015_lp0p000364299_lb1p37022em06_wd0p000130466_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/15_t015_lp0p000364299_lb1p37022em06_wd0p000130466/args/t015_lp0p000364299_lb1p37022em06_wd0p000130466_args.json,random_hparam_vit_b16_cifar10/15_t015_lp0p000364299_lb1p37022em06_wd0p000130466/log/t015_lp0p000364299_lb1p37022em06_wd0p000130466_train_log.csv
random_hparam_vit_b16_cifar10/16_t016_lp1p69457em05_lb4p52601em06_wd2p62658em06,cifar10,vit,other,,20,4,0.9782,0.10868887305259704,test,index_only,random_hparam_vit_b16_cifar10/16_t016_lp1p69457em05_lb4p52601em06_wd2p62658em06/args/t016_lp1p69457em05_lb4p52601em06_wd2p62658em06_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/16_t016_lp1p69457em05_lb4p52601em06_wd2p62658em06/args/t016_lp1p69457em05_lb4p52601em06_wd2p62658em06_args.json,random_hparam_vit_b16_cifar10/16_t016_lp1p69457em05_lb4p52601em06_wd2p62658em06/log/t016_lp1p69457em05_lb4p52601em06_wd2p62658em06_train_log.csv
random_hparam_vit_b16_cifar10/17_t017_lp0p000338842_lb3p73486em06_wd4p96259em05,cifar10,vit,other,,20,6,0.9804,0.12041536197066308,test,index_only,random_hparam_vit_b16_cifar10/17_t017_lp0p000338842_lb3p73486em06_wd4p96259em05/args/t017_lp0p000338842_lb3p73486em06_wd4p96259em05_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/17_t017_lp0p000338842_lb3p73486em06_wd4p96259em05/args/t017_lp0p000338842_lb3p73486em06_wd4p96259em05_args.json,random_hparam_vit_b16_cifar10/17_t017_lp0p000338842_lb3p73486em06_wd4p96259em05/log/t017_lp0p000338842_lb3p73486em06_wd4p96259em05_train_log.csv
random_hparam_vit_b16_cifar10/18_t018_lp4p05415em05_lb1p19217em07_wd4p76016em05,cifar10,vit,other,,20,6,0.9744,0.13375012427568436,test,index_only,random_hparam_vit_b16_cifar10/18_t018_lp4p05415em05_lb1p19217em07_wd4p76016em05/args/t018_lp4p05415em05_lb1p19217em07_wd4p76016em05_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/18_t018_lp4p05415em05_lb1p19217em07_wd4p76016em05/args/t018_lp4p05415em05_lb1p19217em07_wd4p76016em05_args.json,random_hparam_vit_b16_cifar10/18_t018_lp4p05415em05_lb1p19217em07_wd4p76016em05/log/t018_lp4p05415em05_lb1p19217em07_wd4p76016em05_train_log.csv
random_hparam_vit_b16_cifar10/19_t019_lp6p56232em05_lb1p30012em05_wd4p40305em06,cifar10,vit,other,,20,2,0.9722,0.07855091094970704,test,index_only,random_hparam_vit_b16_cifar10/19_t019_lp6p56232em05_lb1p30012em05_wd4p40305em06/args/t019_lp6p56232em05_lb1p30012em05_wd4p40305em06_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/19_t019_lp6p56232em05_lb1p30012em05_wd4p40305em06/args/t019_lp6p56232em05_lb1p30012em05_wd4p40305em06_args.json,random_hparam_vit_b16_cifar10/19_t019_lp6p56232em05_lb1p30012em05_wd4p40305em06/log/t019_lp6p56232em05_lb1p30012em05_wd4p40305em06_train_log.csv
random_hparam_vit_b16_cifar10/1_t001_lp0p00052143_lb5p33906em06_wd2p07317em05,cifar10,vit,other,,20,10,0.9766,0.10365171283483506,test,index_only,random_hparam_vit_b16_cifar10/1_t001_lp0p00052143_lb5p33906em06_wd2p07317em05/args/t001_lp0p00052143_lb5p33906em06_wd2p07317em05_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/1_t001_lp0p00052143_lb5p33906em06_wd2p07317em05/args/t001_lp0p00052143_lb5p33906em06_wd2p07317em05_args.json,random_hparam_vit_b16_cifar10/1_t001_lp0p00052143_lb5p33906em06_wd2p07317em05/log/t001_lp0p00052143_lb5p33906em06_wd2p07317em05_train_log.csv
random_hparam_vit_b16_cifar10/20_t020_lp3p65399em05_lb5p33663em07_wd1p49592em06,cifar10,vit,other,,20,2,0.9778,0.09222708493471146,test,index_only,random_hparam_vit_b16_cifar10/20_t020_lp3p65399em05_lb5p33663em07_wd1p49592em06/args/t020_lp3p65399em05_lb5p33663em07_wd1p49592em06_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/20_t020_lp3p65399em05_lb5p33663em07_wd1p49592em06/args/t020_lp3p65399em05_lb5p33663em07_wd1p49592em06_args.json,random_hparam_vit_b16_cifar10/20_t020_lp3p65399em05_lb5p33663em07_wd1p49592em06/log/t020_lp3p65399em05_lb5p33663em07_wd1p49592em06_train_log.csv
random_hparam_vit_b16_cifar10/2_t002_lp0p000893809_lb7p68131em06_wd0,cifar10,vit,other,,20,3,0.9786,0.09597200527787209,test,index_only,random_hparam_vit_b16_cifar10/2_t002_lp0p000893809_lb7p68131em06_wd0/args/t002_lp0p000893809_lb7p68131em06_wd0_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/2_t002_lp0p000893809_lb7p68131em06_wd0/args/t002_lp0p000893809_lb7p68131em06_wd0_args.json,random_hparam_vit_b16_cifar10/2_t002_lp0p000893809_lb7p68131em06_wd0/log/t002_lp0p000893809_lb7p68131em06_wd0_train_log.csv
random_hparam_vit_b16_cifar10/3_t003_lp7p95741em05_lb8p28918em07_wd2p42293em06,cifar10,vit,other,,20,14,0.9816,0.1726148471236229,test,index_only,random_hparam_vit_b16_cifar10/3_t003_lp7p95741em05_lb8p28918em07_wd2p42293em06/args/t003_lp7p95741em05_lb8p28918em07_wd2p42293em06_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/3_t003_lp7p95741em05_lb8p28918em07_wd2p42293em06/args/t003_lp7p95741em05_lb8p28918em07_wd2p42293em06_args.json,random_hparam_vit_b16_cifar10/3_t003_lp7p95741em05_lb8p28918em07_wd2p42293em06/log/t003_lp7p95741em05_lb8p28918em07_wd2p42293em06_train_log.csv
random_hparam_vit_b16_cifar10/4_t004_lp0p000442103_lb1p25427em06_wd8p5427em05,cifar10,vit,other,,20,2,0.981,0.0953492596745491,test,index_only,random_hparam_vit_b16_cifar10/4_t004_lp0p000442103_lb1p25427em06_wd8p5427em05/args/t004_lp0p000442103_lb1p25427em06_wd8p5427em05_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/4_t004_lp0p000442103_lb1p25427em06_wd8p5427em05/args/t004_lp0p000442103_lb1p25427em06_wd8p5427em05_args.json,random_hparam_vit_b16_cifar10/4_t004_lp0p000442103_lb1p25427em06_wd8p5427em05/log/t004_lp0p000442103_lb1p25427em06_wd8p5427em05_train_log.csv
random_hparam_vit_b16_cifar10/5_t005_lp1p34164em05_lb1p12239em05_wd4p61057em05,cifar10,vit,other,,20,2,0.973,0.08478880673646927,test,index_only,random_hparam_vit_b16_cifar10/5_t005_lp1p34164em05_lb1p12239em05_wd4p61057em05/args/t005_lp1p34164em05_lb1p12239em05_wd4p61057em05_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/5_t005_lp1p34164em05_lb1p12239em05_wd4p61057em05/args/t005_lp1p34164em05_lb1p12239em05_wd4p61057em05_args.json,random_hparam_vit_b16_cifar10/5_t005_lp1p34164em05_lb1p12239em05_wd4p61057em05/log/t005_lp1p34164em05_lb1p12239em05_wd4p61057em05_train_log.csv
random_hparam_vit_b16_cifar10/6_t006_lp5p11743em05_lb2p53826em05_wd0p000188046,cifar10,vit,other,,20,7,0.9638,0.09737714529037475,test,index_only,random_hparam_vit_b16_cifar10/6_t006_lp5p11743em05_lb2p53826em05_wd0p000188046/args/t006_lp5p11743em05_lb2p53826em05_wd0p000188046_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/6_t006_lp5p11743em05_lb2p53826em05_wd0p000188046/args/t006_lp5p11743em05_lb2p53826em05_wd0p000188046_args.json,random_hparam_vit_b16_cifar10/6_t006_lp5p11743em05_lb2p53826em05_wd0p000188046/log/t006_lp5p11743em05_lb2p53826em05_wd0p000188046_train_log.csv
random_hparam_vit_b16_cifar10/7_t007_lp2p45063em05_lb1p4326em06_wd0p000216347,cifar10,vit,other,,20,8,0.9812,0.14098931103944778,test,index_only,random_hparam_vit_b16_cifar10/7_t007_lp2p45063em05_lb1p4326em06_wd0p000216347/args/t007_lp2p45063em05_lb1p4326em06_wd0p000216347_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/7_t007_lp2p45063em05_lb1p4326em06_wd0p000216347/args/t007_lp2p45063em05_lb1p4326em06_wd0p000216347_args.json,random_hparam_vit_b16_cifar10/7_t007_lp2p45063em05_lb1p4326em06_wd0p000216347/log/t007_lp2p45063em05_lb1p4326em06_wd0p000216347_train_log.csv
random_hparam_vit_b16_cifar10/8_t008_lp2p03507em05_lb4p92034em06_wd0,cifar10,vit,other,,20,8,0.9794,0.12596912831068038,test,index_only,random_hparam_vit_b16_cifar10/8_t008_lp2p03507em05_lb4p92034em06_wd0/args/t008_lp2p03507em05_lb4p92034em06_wd0_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/8_t008_lp2p03507em05_lb4p92034em06_wd0/args/t008_lp2p03507em05_lb4p92034em06_wd0_args.json,random_hparam_vit_b16_cifar10/8_t008_lp2p03507em05_lb4p92034em06_wd0/log/t008_lp2p03507em05_lb4p92034em06_wd0_train_log.csv
random_hparam_vit_b16_cifar10/9_t009_lp4p48385em05_lb8p2732em07_wd0p000798968,cifar10,vit,other,,20,6,0.9826,0.1527167335152626,test,index_only,random_hparam_vit_b16_cifar10/9_t009_lp4p48385em05_lb8p2732em07_wd0p000798968/args/t009_lp4p48385em05_lb8p2732em07_wd0p000798968_cifar10_final_test_result.json,random_hparam_vit_b16_cifar10/9_t009_lp4p48385em05_lb8p2732em07_wd0p000798968/args/t009_lp4p48385em05_lb8p2732em07_wd0p000798968_args.json,random_hparam_vit_b16_cifar10/9_t009_lp4p48385em05_lb8p2732em07_wd0p000798968/log/t009_lp4p48385em05_lb8p2732em07_wd0p000798968_train_log.csv
random_vim_dim96_oxfordpets_all_top3/10_t010_lp0p000180303_lb2p30147em05_la0p000205468_ad0p074735_wd4p4429em07,oxfordpets,vim,other,,30,15,0.9362397820163487,0.07193655611292736,test,index_only,random_vim_dim96_oxfordpets_all_top3/10_t010_lp0p000180303_lb2p30147em05_la0p000205468_ad0p074735_wd4p4429em07/args/t010_lp0p000180303_lb2p30147em05_la0p000205468_ad0p074735_wd4p4429em07_oxfordpets_final_test_result.json,random_vim_dim96_oxfordpets_all_top3/10_t010_lp0p000180303_lb2p30147em05_la0p000205468_ad0p074735_wd4p4429em07/args/t010_lp0p000180303_lb2p30147em05_la0p000205468_ad0p074735_wd4p4429em07_args.json,random_vim_dim96_oxfordpets_all_top3/10_t010_lp0p000180303_lb2p30147em05_la0p000205468_ad0p074735_wd4p4429em07/log/t010_lp0p000180303_lb2p30147em05_la0p000205468_ad0p074735_wd4p4429em07_train_log.csv
random_vim_dim96_oxfordpets_all_top3/11_t011_lp0p000180303_lb2p36693em05_la0p000203686_ad0p2748_wd0,oxfordpets,vim,other,,30,9,0.9389645776566757,0.07425420660827611,test,index_only,random_vim_dim96_oxfordpets_all_top3/11_t011_lp0p000180303_lb2p36693em05_la0p000203686_ad0p2748_wd0/args/t011_lp0p000180303_lb2p36693em05_la0p000203686_ad0p2748_wd0_oxfordpets_final_test_result.json,random_vim_dim96_oxfordpets_all_top3/11_t011_lp0p000180303_lb2p36693em05_la0p000203686_ad0p2748_wd0/args/t011_lp0p000180303_lb2p36693em05_la0p000203686_ad0p2748_wd0_args.json,random_vim_dim96_oxfordpets_all_top3/11_t011_lp0p000180303_lb2p36693em05_la0p000203686_ad0p2748_wd0/log/t011_lp0p000180303_lb2p36693em05_la0p000203686_ad0p2748_wd0_train_log.csv
random_vim_dim96_oxfordpets_all_top3/12_t012_lp0p000180303_lb1p61079em05_la5p39794em05_ad0p16975_wd4p4429em07,oxfordpets,vim,other,,30,25,0.9340599455040872,0.07084753666375135,test,index_only,random_vim_dim96_oxfordpets_all_top3/12_t012_lp0p000180303_lb1p61079em05_la5p39794em05_ad0p16975_wd4p4429em07/args/t012_lp0p000180303_lb1p61079em05_la5p39794em05_ad0p16975_wd4p4429em07_oxfordpets_final_test_result.json,random_vim_dim96_oxfordpets_all_top3/12_t012_lp0p000180303_lb1p61079em05_la5p39794em05_ad0p16975_wd4p4429em07/args/t012_lp0p000180303_lb1p61079em05_la5p39794em05_ad0p16975_wd4p4429em07_args.json,random_vim_dim96_oxfordpets_all_top3/12_t012_lp0p000180303_lb1p61079em05_la5p39794em05_ad0p16975_wd4p4429em07/log/t012_lp0p000180303_lb1p61079em05_la5p39794em05_ad0p16975_wd4p4429em07_train_log.csv
random_vim_dim96_oxfordpets_all_top3/13_t013_lp0p000180303_lb1p37097em05_la5p77949em05_ad0p120043_wd4p4429em07,oxfordpets,vim,other,,30,17,0.9346049046321526,0.07065677511933688,test,index_only,random_vim_dim96_oxfordpets_all_top3/13_t013_lp0p000180303_lb1p37097em05_la5p77949em05_ad0p120043_wd4p4429em07/args/t013_lp0p000180303_lb1p37097em05_la5p77949em05_ad0p120043_wd4p4429em07_oxfordpets_final_test_result.json,random_vim_dim96_oxfordpets_all_top3/13_t013_lp0p000180303_lb1p37097em05_la5p77949em05_ad0p120043_wd4p4429em07/args/t013_lp0p000180303_lb1p37097em05_la5p77949em05_ad0p120043_wd4p4429em07_args.json,random_vim_dim96_oxfordpets_all_top3/13_t013_lp0p000180303_lb1p37097em05_la5p77949em05_ad0p120043_wd4p4429em07/log/t013_lp0p000180303_lb1p37097em05_la5p77949em05_ad0p120043_wd4p4429em07_train_log.csv
random_vim_dim96_oxfordpets_all_top3/14_t014_lp0p000180303_lb4p86394em05_la0p000260546_ad0p160044_wd4p4429em07,oxfordpets,vim,other,,30,9,0.940599455040872,0.07649790525839135,test,index_only,random_vim_dim96_oxfordpets_all_top3/14_t014_lp0p000180303_lb4p86394em05_la0p000260546_ad0p160044_wd4p4429em07/args/t014_lp0p000180303_lb4p86394em05_la0p000260546_ad0p160044_wd4p4429em07_oxfordpets_final_test_result.json,random_vim_dim96_oxfordpets_all_top3/14_t014_lp0p000180303_lb4p86394em05_la0p000260546_ad0p160044_wd4p4429em07/args/t014_lp0p000180303_lb4p86394em05_la0p000260546_ad0p160044_wd4p4429em07_args.json,random_vim_dim96_oxfordpets_all_top3/14_t014_lp0p000180303_lb4p86394em05_la0p000260546_ad0p160044_wd4p4429em07/log/t014_lp0p000180303_lb4p86394em05_la0p000260546_ad0p160044_wd4p4429em07_train_log.csv
